scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
1.0759449451547545,1.0013158049319189,-1.48872102529902,1.59580094495728,-1.75285823849837,-0.156454713949281,-0.503136105080842,-0.853436905923798,0.178469780012293,1.022444618256,-0.560329929067335,-1.18857037566,-1.10383432435927,-0.505926032504438,-0.682012565045976,0.122961138304578,0.721635533164142,0.751256535776861,0.975847340055309,0.752465899253635,-0.156997722609233,-0.346547576662702,0.295703624479847,0.545799730719373,-0.0802962267781066,0.686758583931242,0.0026237564348888,0.67978706333305,-0.296740416044456,-0.171893940481155,0
-0.2533361279955285,0.4552685064439197,-1.26588947385702,0.775660564488976,1.51991770545534,-2.81039400264864,0.120022623617873,0.596265558486834,-0.154200129055843,0.80425957455181,0.257592142536272,-1.58028355121738,-0.0598361842558322,1.25009275883356,1.4240684982645,-0.368951540648826,-0.74654097954942,1.41522445655638,-1.4700197625238,0.685233324322409,-0.526483110373804,0.0160948733740357,0.0118638791992001,0.0168378045527885,-0.395993880688647,-0.0762020413368802,0.554606899669222,0.688986353265119,0.0787207345890818,0.0363871999920521,0
0.9254523859428492,-0.5115779085750537,-5.31417320646342,4.14594361146639,-8.53252245892907,8.34439167363678,-5.71800820787464,-3.04353608094129,-10.9891846672722,3.40412865609659,-6.16723364181153,-11.435623996076,7.67453383416429,-14.2960914258331,0.526938923712363,-15.4450258118019,0.991651201275811,-12.3913460034009,-22.5416517287861,-7.98672065349455,2.99255446334225,1.15001731865814,2.33146580801509,0.862996305559532,-0.614453237551036,0.523647877136623,-0.712593271662611,0.324637964828057,2.24509146635599,0.497320848969724,1
-0.3074128414727869,0.7566348288866176,1.18489112271901,3.15208420536211,-6.13477982463031,5.53125220648323,1.73386651414214,-1.81686146600342,-0.916696277644188,0.265568287019436,-3.15801423516395,-3.89016924226376,4.7365938426554,-4.16211519175474,-0.456696779485289,-10.2667581077355,-0.583018263021109,0.513470571003558,0.113665405648114,1.48862035938935,-1.80557671393198,0.336441865694103,0.124235616370838,-0.823864650327076,-0.0798873559390688,0.0288277898864561,0.389711468856018,0.0601710709421762,0.485186935489591,0.326551571745814,1
-0.3072731083630266,0.4834173333803264,-0.21618512740078,0.1537738534994,1.23541590435214,-0.952194804225051,0.175230699461518,-0.149980410215093,0.0166953407113008,0.260197367611221,0.652626569901868,-0.858720774427889,0.0331253534826589,0.403410261308521,-0.669598771766931,-0.076579438958178,-0.834457189915945,0.666338576223317,-1.15670706534288,0.94793345492911,-0.547681438901303,-0.227063237803598,0.245994740396791,0.745835313776423,-0.285779312782682,-0.41211726018607,0.187844427018138,-0.29441361198306,-0.003036799742066,-0.0526784101058728,0
-0.2934395304967512,-0.0142976303762967,-0.6845627085741,1.2660954040334,0.758215139959385,0.0856228682836408,1.16212967515864,-0.922680259077686,1.02243508466459,-0.0776425447149146,-0.710306415555893,-1.47208316407657,0.200859497736705,0.204469404699583,0.693260444938647,-1.63436521048705,0.392680466275107,0.515960466642269,0.752012497313452,0.100022881428629,-1.82852641975941,-0.0972518085442721,0.0930606646775571,0.284947700599002,-0.22943205525623,-0.0497999533909246,0.0446756173016232,-0.546472405642593,0.147105980695655,0.173809706072378,0
-0.2934395304967512,-0.9040519742948108,1.02387386852139,2.00148526626613,-4.76975183220974,3.81919458538265,-1.2717542273697,-1.7346624268403,-3.05924503160896,0.889804791975203,0.415382113237262,-3.95581234352737,3.57205481558784,-7.18645159050588,0.147242340802109,-5.24930454889762,1.67833367358535,-2.64147310915178,-1.31205856007348,-0.391716050952505,1.11826355175812,0.204137684042271,0.343282648722251,-0.0541956644068491,0.709653952497143,-0.372215866946976,-2.03206836614816,0.366777602071192,0.395170669257609,0.0202055389458413,1
-0.2934395304967512,-0.4959879697834796,-3.84300903438536,3.37511020399082,-5.49289319668564,6.13637764344382,2.79719546082743,-2.64616226518954,-1.66893106391951,-2.61755205155675,-3.94584260288362,-4.56525209408734,4.09721607443527,-5.4509164388957,-0.965692752165388,-10.9044588731508,0.526947764497797,-1.13975413041553,0.835639563488731,0.389774231161906,-1.43960797610281,0.0547955667305956,-1.2778115827927,0.719652000906672,0.451125175067876,-0.25809365058648,0.656129466667281,0.556676326289228,0.739383212515096,-0.203049673816441,1
-0.3074128414727869,0.7066224932153808,-6.42330645645221,1.65851450876035,-5.86643956435658,2.05206440242466,-0.615816842763718,-3.37226571107575,-5.03655575494585,2.64310601464633,-2.27463004673333,-7.04922935969585,3.9168025570096,-4.48127959922503,-1.02747932747206,-7.11387278226069,-0.852775229881616,-3.83955997447082,-5.05600998750159,-1.34449753083319,1.14847293881065,-0.713515810779757,0.641210915884323,-0.256678382381229,-2.33723276414845,-0.158277898470348,1.19879744465828,-0.261257806694643,0.78012548401824,-0.731800816194097,1
-0.1676797317124292,0.4582878088323406,2.31587312651454,-1.248104572372,-1.04971105714073,-1.59897512677944,-0.982924013127409,-0.550093123651131,-1.00764449944901,-0.231897914878365,-1.36101509197025,1.54612284141807,-0.887308141391705,-0.412180627405883,1.18804529005289,-0.553881521142955,-0.212852455356103,-0.683781657810317,0.493727805770021,-0.285913105517441,-0.174834033752346,-0.382624569005712,-0.166702388551269,0.0681316873591413,0.26033915508905,0.676202985116464,-0.12880756576406,-0.190385943870267,0.0130194249878705,-0.0446366154457716,0
-0.2934395304967512,-0.8921039955826549,-1.86375555343732,3.44264397684973,-4.46825973145511,2.80533625940251,-2.1184124774924,-2.33228488731467,-4.2612371974404,1.70168184397858,-1.43939587542941,-6.99990663386522,6.31620967716699,-8.67081800476226,0.316023991908777,-7.41771206475053,-0.436537471366146,-3.65280196004741,-6.29314531907376,-1.24324829133852,0.364810482193887,0.36092400372093,0.66792657242141,-0.516242362128804,-0.012217811746839,0.070613703103445,0.0585044669560628,0.304882839588584,0.418012467185258,0.208858278145839,1
-0.168378397261231,-0.5548702404868479,-0.645524670583854,0.386336242461949,1.47662463621497,-1.61106926437595,0.297853259598099,-0.6675401929945,0.549305601424939,-0.344483941457168,-1.3688991576752,0.592311011764113,-0.871480114061623,-1.17401226715196,0.259059666430041,-0.419438142535139,0.613486294421198,1.07445630113198,-0.049517346735648,-1.52254031201735,1.33653772580993,0.38577436227432,-0.373884952870446,-1.04350391810707,-0.213797039781861,-0.506575714505261,0.251743341675615,-0.580311623086893,-0.0190382257289498,-0.0884963573723783,0
1.0897785230210295,-0.6826560462411447,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,1
-0.2934395304967512,-0.4436964719980263,-0.481531150954278,1.05954227713479,0.647117402910268,0.905586233912649,0.81936824001549,-0.0911835663506086,0.504134851323607,0.161064336313081,-0.765053776949662,-0.55054534794377,1.48028602025778,-0.105359122514952,-0.804841454759319,-0.819901849432008,0.916881766469427,0.201150538864914,0.874890632270019,0.941476678511478,0.272698476205832,-0.0425151328862889,0.0706328691882125,0.192490772493404,-0.174659253437827,-0.438908072947488,0.239258996609831,-0.217823405004998,-0.0728522476980958,0.0104633125817071,1
-0.1798365122615803,-0.5731505304338632,-3.51902954497457,4.14086717613266,-3.62820236883577,5.50567203744754,-4.05746250583351,-0.905945282755562,-6.65203112089008,2.63452416520597,-4.67940204045465,-6.54624181523522,3.53820204012168,-8.04228514248667,1.69750938374612,-8.05104890186539,1.07045739646232,-7.39595692479141,-14.3296261567476,-4.86801023649552,2.46384303909831,0.898723234092648,1.58255593340505,0.778710245469243,-0.13570727840987,-0.0042778002749602,0.0327061591060809,0.362014053476722,0.900925137512513,0.554897499272323,1
-0.2934395304967512,0.1081427178420799,-10.3008197578448,6.48309458751086,-15.0763627200288,6.55419115286706,-8.88025172157215,-4.47167242014489,-14.900688599735,3.84017023811699,-4.35844142237671,-14.5331616869738,7.58874088021049,-15.8357188077344,0.135035383391472,-11.5670059165135,-0.077026912374336,-11.4674297370042,-19.1729963590355,-6.96985638421183,2.21175583268581,0.113244363257218,1.50874842459643,1.04164209875775,-0.682789602968657,0.573543946252624,-1.6023889741646,-0.393520821299559,-0.468892515546761,0.105920160381125,1
1.3657514147977363,0.2112806776395399,-5.55212217135236,5.67813391258695,-9.77552798040134,8.41629539413803,-4.40984381923171,-1.50623535484733,-6.89983879692634,3.75044289681131,-3.8797925578861,-6.86416435989436,7.05106508958574,-10.1375291936462,2.81543981456255,-9.90916805374299,-0.262229551498562,-5.02255717747726,-8.52297487191683,-2.01293906157489,1.52573244095261,-0.0647801372282915,1.12847223060537,0.228484046768752,0.286257667302864,-0.536294098099933,-0.104924889157331,0.420919229293903,-0.297556884880609,-0.946184387308798,1
-0.3074128414727869,0.2089780190086819,-1.92959692675373,4.0664132778545,-4.86518400996861,5.89860229319899,-0.552492585328532,-1.55596245330906,-3.83362344068736,0.679511648528001,-3.46376549143694,-6.68368922880726,7.02127774818005,-11.1024933822497,1.71175507363653,-10.447632938235,-2.79907615915518,-6.26174085045904,-11.6471577741668,-3.45143614190286,-0.507536514254236,0.942488941965831,1.13721164676769,0.674245235425331,-0.531765489027487,-0.433409350510738,0.378658562357166,0.198107291025294,0.869694411928137,0.228047851815119,1
6.4098372109271295,0.5567969548514433,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.283072525739314,0.371451592836109,-0.574679962140979,4.03151344147581,-0.934397840999575,-0.768254682100259,-2.24811517395215,-0.482409384022894,-0.690550364277623,0.181274905167329,-2.37255179777895,-0.0068680461366328,0.146399068662885,1.75931419392615,1.08303951438991,-0.391047742407487,-0.0258616224927044,0.110814637422018,0.563860612681898,-0.408436059432732,-0.880078912517905,1.40839232295512,-0.137402363335706,-0.001249817072624,-0.18275089691206,1
4.051002585062531,-0.3399006097346068,-6.00342167645829,-3.93073139597263,-0.0070454551172806,1.71466918264498,3.41466660221529,-2.32958262254194,-1.9015116901208,-2.74611109114189,0.887673207764977,-0.0492328559624844,-0.153131026660117,-0.814309846145704,-1.89479558623308,-0.83148260879597,1.38728869521525,1.18890675852063,0.536817322665437,-0.0514032140040002,-1.23138550165184,-4.12818582871798,1.10167131666753,-0.992493706726384,-0.698258928361953,0.139897673540465,-0.205150795631722,-0.472412262665941,1.77537805651063,-0.104284625925588,1
9.758680919443863,-0.2338725783902536,-8.7444146436792,-3.4204679837707,-4.85057473189452,6.60684578567387,-2.80054617200457,0.105511583647205,-3.26980129883546,0.940377922978903,-2.55869060182863,-3.62477471396623,5.26786160380362,-5.58369692598496,0.173895592410693,-6.67997675520914,2.08419914311417,-4.3488914455328,-8.76078602293495,-3.40754854415232,1.33293006548133,-1.81831542477292,0.102912553839685,0.311626102287519,-4.12919549979785,0.0346387321763146,-1.13363123097119,0.272265246225774,1.84130726881613,-1.79636258672205,1
0.6008523719695382,-0.1109270550640867,1.24122720802444,-0.642187483506312,0.0157210134347454,-0.786489041569971,-0.682095133320941,-0.517588229141685,-0.335063751702334,0.008778187659248,-1.16474425152803,0.768375448696416,1.57592238989241,-0.364277281124067,-1.15809143440589,0.535736340896993,0.201285693733747,0.900338130661385,0.461426203906005,-1.71508702049013,0.719809862493974,0.0754083340500863,-0.106599601877302,-0.625345337087643,0.113948244300893,-0.0305826330264067,0.185407932399299,-0.519377398255342,-0.0213425678639982,0.0074021490676533,0
-0.2728987633619786,0.7990930344576417,0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1.40235761449282,0.528488564738172,1.08601442622803,-0.146422713225732,-1.72433297471822,1.28016674259048,0.470864719590572,0.43554195900858,0.594974116113431,-0.142098601080574,-2.02473460275883,0.828290651436422,-1.27478714656577,0.134277305184542,-1.48943421708841,-0.125876996990695,0.229936134951611,0.766926566765976,-0.189623667620704,0.766852957965077,-0.141400750027805,-0.0772779620355944,-0.29759539535716,-0.221816034161724,1
7.977363236218822,0.6533911347642712,-4.86174665742506,-2.72266032465254,-4.6562480902453,2.50200470213773,-2.00834642496284,0.615421803000716,-3.4856795852374,1.87885554354264,-1.11626798693717,-5.11297108805175,2.9456208658257,-4.10212741074135,-0.477202973371762,-4.35043446756499,0.0007163434773255,-5.03744940979325,-8.07801049835537,-3.45798118698593,0.596696430089622,0.285558785827713,1.1388759328635,1.03366434019377,-0.806198897465357,-1.51104641883913,-0.191731402147673,0.0809988303848193,1.21515161370172,-0.923141608648516,1
1.0897785230210295,-0.6985631880073779,-16.5986647432584,10.5417508026636,-19.8189818085279,6.0172946473619,-13.0259010501237,-4.12877900260013,-14.1188648469369,11.1611439952369,-4.09955143059712,-9.22282550730978,6.32936467621872,-8.95219071159749,-0.138363691274054,-9.82505442102721,0.0572235922374037,-7.54168742379503,-14.2595985921417,-5.03505152375192,1.43226792970939,1.53491982113512,1.72585282658181,-1.15160577552799,-0.680051901875725,0.108175914514646,1.06687834149611,-0.233720431391328,1.70752055210726,0.51142316911239,1
1.0897785230210295,-0.6789670931284437,-21.8854339051741,12.9305051249875,-24.098871851647,6.20331419234722,-16.4660991227874,-4.45984212550286,-16.519835984614,14.5355647151916,-3.89702188761405,-8.6507583293562,5.3754339072439,-7.56721354069937,0.461807829323489,-7.82789139878016,-0.0228148529460228,-6.57804150255676,-13.0024594617382,-4.88446723880536,1.10435473489394,1.6119982189969,1.76223176917351,-1.57905510076487,-0.951042744820554,0.13456529188962,1.50711039768212,-0.222670856855594,1.52765527810284,0.453698638993223,1
-0.2909243345210647,0.0467580681164017,-3.85988078691481,2.63288131193679,-5.2642653095088,3.44611314661501,-0.675231056544998,-1.90495945391597,-3.2910408690196,-0.985766040904484,-1.16811416733417,-3.93629417027159,4.25656448730292,-6.60065448140166,0.0056263764660214,-9.9585309187018,2.47135790380837,-5.7001414199952,-6.38809273753128,-1.83815930102503,2.99317350708135,-0.178626358366056,1.66411901528299,0.785075271950043,0.0684124857414983,0.778960915978384,-0.863165919910699,-0.0068096144164965,-1.06573404007904,1.77332644564776,1
18.61594354782365,-0.2268236233978312,-2.92382666427262,1.52483716405302,-3.01875803326242,3.28929147538496,-5.75554237361289,2.21827630310359,-0.509995431790455,-3.56944356866613,-1.01659168855188,-4.32053577559936,1.27720226474415,-3.70174966668488,-0.97186959353265,-4.85777667212588,0.0906055221312176,-2.80150199048762,-4.18680753704806,-1.64840609367465,1.1764455977519,-0.447039406719925,-0.511656805196235,-0.12272408639124,-4.28863899895194,0.563796657800838,-0.949451350280346,-0.204532177495445,1.51020648735902,-0.324706012560446,1
-0.2979109900090826,-0.6481044185199544,1.10280432542075,2.82916799881581,-3.93287026485548,4.70769143992869,2.93796685530025,-1.80090371765217,1.672734122106,-0.300240348680253,-2.78301108805298,-1.88484243991678,3.79256535985687,-1.46047112296734,-1.31277627644381,-7.07736060637589,-0.299466316598551,2.4932276042067,6.24498710234308,2.97174936407353,-2.67995024218857,-0.0308799718381793,-0.106994395673876,-0.250050303584088,-0.52162653336055,-0.448949514169716,1.29164648168516,0.516326673768638,0.0091462814112417,0.15331763551135,1
-0.2949765947041151,0.8788989532301836,-0.820675116019862,1.50093493278455,-1.06208665500617,-0.530549101693641,0.0111112583691668,-0.908922328364197,0.158229236964267,0.779071570025774,-0.258816485432247,-0.219403740005818,0.0507559105868852,0.380842377875682,-0.819502573557473,1.34622789071983,-0.183841851173932,0.110675547928388,-0.459088114299703,0.929944882634009,0.415278282931125,-0.156948713962501,0.44274100237785,1.27507024670892,-0.0674268320265002,-0.325437773642121,-0.712358117484249,-0.207347778706012,0.360022864054571,0.235483072596119,0
1.7134073918815065,0.4293518485884467,-2.62892199481027,2.2756363708417,-3.74536934909195,1.22694819658893,-1.13296649495042,-1.25635309994595,-1.75241984877631,0.281736387178617,-1.7923429718137,-4.82077941422469,4.17609762346479,-4.61900987976999,0.742689541505504,-7.63696288811138,-0.197887605182768,-4.14039566725884,-7.60471483249934,-1.52450539738207,1.27132193138436,0.133106474791523,0.870729582435536,1.26947278909845,-0.265494007565328,-0.480548610900827,0.169665130870596,0.0960810570397914,0.0700362725602789,0.0637683649579152,1
-0.2013554111646754,0.6531561695978572,1.95002072791895,0.568322634948728,-1.17248378218779,3.84097127433246,0.559843199834033,-0.531820124256957,0.487649909554858,-0.209745063468667,-0.944594070380763,1.54916957249229,-1.49170567294735,-1.03212354712892,-1.52922389516776,0.699726821813945,-0.935590690323024,0.380228295108342,-0.461713681756851,-0.374430641429136,-1.55972979439263,-0.40409789342675,0.255179784679129,0.789655430329744,-0.0486334286683485,-0.02857073843302,0.36570011550607,0.301072485697436,-0.0687346183429599,-0.067309942295318,0
0.3560399636693914,-0.3684371291955967,1.08172943149183,0.180342225919047,0.351861284596472,1.67158243445151,-0.502715422218037,-0.481779120130138,-0.202871938172296,0.0048823762763796,0.81260892038648,-0.863352532988827,-0.526781979421162,0.254333161428109,-0.206770816307473,-1.86419336957253,-0.403272210612913,0.0921919549767673,1.20810397596429,0.387110394129958,-0.21763870981503,-0.0333403245500526,-0.10298516960456,-0.0660072746842523,-0.172164977089981,0.291130645508643,0.662847134365086,-0.280053393129587,0.0692211746115454,0.0672992750617623,0
2.2341926919583592,-0.3743699996475522,-1.75742588382823,-1.41576211098988,0.887673957356782,-1.13863016861778,0.127799089813622,-1.34129905598935,0.745910390357098,-0.371983642693872,-1.26654941512061,-0.0118265628005591,-0.600798595504574,-0.442444513926587,0.631748592271757,-0.517053362604447,-0.822424300479655,0.717394046646171,0.290643974301655,-1.58246924538125,0.391930532084866,0.0294749960461522,0.222046707960192,0.821388447867487,0.691012902027397,0.444439148232777,0.488954726717407,-0.219910304232723,0.0895543416529919,0.094017383910022,0
-0.3074128414727869,-0.61097992222653,0.287952771527529,1.72873464521162,-1.65217304572257,3.81354418795523,-1.09092715391318,-0.984744665624589,-2.20231792699069,0.555087932252191,-2.03389204830362,-2.73415555507211,2.36843367282003,-3.65680265130054,-0.169534683304731,-4.74441333023745,0.765192829294304,-2.47951355643698,-4.93111196829858,-2.54740252736051,-0.90268980289448,0.265250210286539,0.262201510185118,-0.633527564205563,0.0928910102678184,0.187612655556196,0.368708354409639,-0.132474029018571,0.57656075692479,0.309842705461879,1
1.110878222594844,-0.2770709242354821,-2.7560071191969,0.68382137690334,-1.39016888269883,1.50188726081003,-1.165614355805,-0.13120694925796,-1.47874061646082,-0.246921578045176,-0.100522731731488,-2.30110989675506,1.91445404493049,-3.8309980112302,0.719488566785256,-6.35301985790071,1.43871619241123,-3.29723907467834,-4.86297149937169,-2.00235399924327,1.54523326964355,-0.106944639579729,0.320473875601072,0.61102668559867,0.174863684107414,-0.502151101117601,-0.174712784335661,1.17924208342707,-1.16631532833921,0.821214803121569,1
-0.2258087053727381,-0.0153079805918772,-1.2424353551048,0.892161956009021,2.41222285661375,0.13222509833475,-0.900187338780094,-0.0288672502256705,-0.381000686129859,0.772363558857039,-0.173043453638243,-0.668372435324354,0.902687885903973,1.09264791041897,0.0758360995503683,-0.0444639364630042,-0.708994245565579,0.267729004471732,-0.127359710018578,0.386305314668515,0.385981935020256,0.0711992235423027,0.0296826394033499,0.149038720185448,-0.193687331797687,0.571432347096884,0.200765159757017,0.338439573655905,0.174404191654048,0.049996988922672,0
6.87095647313631,-0.9779837639070008,-1.92368144715057,1.20177199452236,1.24104737870984,3.17423061888527,-3.15445082757534,2.27090053493161,1.27960485083926,1.01498323124546,-0.790282586700949,-0.0371999993195008,-1.17666127737441,-0.265383536026171,-0.496903614416549,0.142162884148541,0.234390404947887,-0.254190282816056,1.03351504545839,-0.314609534325039,0.761533200175209,0.212351443541735,-0.140446141504194,-0.15073483353074,0.347169379004659,0.0756242264854013,0.168593989420918,0.260686267156851,0.442666182703569,-0.0310145549496885,0
-0.2248305736044155,-0.2919677157861347,-3.21538175967748,-0.364223121381638,-1.26188334354906,3.79494903930385,0.71120593031272,-1.31647560298004,-5.16514055601052,0.625278383544947,-1.582300584728,-3.25263359468289,5.04075120270381,-5.31444220386187,-0.656470662006063,-6.23304367078495,0.974771279276835,-6.8903177453801,-9.51641148491956,-4.36412771489086,2.59857755637223,0.0196261688931224,0.40134124079647,0.152191258747201,-0.93467547449829,-0.256148382367333,-0.469403308828214,-0.282495914081921,0.86607691066145,-0.433465943783225,1
-0.0695870886606581,-0.7503025176517581,-0.605308094038553,0.431235026512033,1.59417233388332,-1.7376113790333,0.303834914205316,-0.341347424730101,0.462300373510162,-0.336920441867549,2.83754221250254,-1.61259512649048,-0.303961158327208,-1.51912063687832,3.06709824356811,0.476363505419804,-0.743711662114433,-0.633629090044663,0.0372251114652077,0.568122161000014,0.23831423877777,0.115490204587001,-0.047130808205887,0.710252496060838,-0.414351010902109,-0.438409233185932,0.167275412329691,-0.740611702472601,0.138553086984409,-0.0003740686678883,0
